"[41.911155999999998, -87.636055999999996]",6,8/28/11 7:03 PM,"I'm at XSport Fitness (230 W. North Ave., at N. Wells St., Chicago) http://t.co/kDfFe6J"
"[39.992309570000003, -75.131119729999995]",6,8/28/11 7:03 PM,What irk the most is knowing I have to unpack it all again tomorrow  :(
"[31.553131100000002, -92.972918100000001]",6,8/28/11 7:03 PM,But me deja and kaleb did
"[42.691638380000001, -73.889963289999997]",6,8/28/11 7:03 PM,@Marie_Yuuup I texted you
"[42.356304000000002, -71.069598999999997]",6,8/28/11 7:03 PM,"Ultimate Bootcamp Boston, MA Register early, save money! See website for  http://t.co/XRd3b9f Boston Sports & Fitness Instruction #coupon"
"[25.442654560000001, -100.98207951000001]",6,8/28/11 7:03 PM,"Comprando comidita d aniversario.  no recomiendo venir a heb hay mucha gente, ni hay carritos (@ HEB) [pic]: http://t.co/mXs8dLh"
"[21.25553, -86.748050000000006]",6,8/28/11 7:03 PM,I'm at Isla Mujeres (Isla Mujeres) w/ 2 others [pic]: http://t.co/2UMgrhf
"[28.666736109999999, -81.370694439999994]",6,8/28/11 7:03 PM,Moviesss (:
"[41.481091599999999, -81.603435899999994]",6,8/28/11 7:03 PM,Followers
"[33.042730800000001, -117.11399269]",6,8/28/11 7:03 PM,Made it. I almost skipped out early to sleep in my car. Save me jeebus!
"[19.484667000000002, -99.187212000000002]",6,8/28/11 7:03 PM,Ptm obviamente no lo era !!! Lloro !!
"[41.759692000000001, -87.576868700000006]",6,8/28/11 7:03 PM,"@KittyLamont then wonder why there's friction in the relationship with the ""corny"" dude"
"[30.185511999999999, -81.553865999999999]",6,8/28/11 7:03 PM,I'm at New York & Co at the Avenues (Jacksonville) http://t.co/uKGqPWy
"[43.550247720000002, -80.256986530000006]",6,8/28/11 7:03 PM,@DrMarkKubert @thedangillis hey if you're there at dinner time I might be able to make it if you'd like some company
"[29.644599199999998, -95.375882300000001]",6,8/28/11 7:03 PM,I got like 200 dvds #seenemALL 2X LOL
"[49.8844858, -124.5453]",6,8/28/11 7:03 PM,"I'm at The Shinglemill (6233 Powell Place, Powell River) http://t.co/TRKEJ02"
"[41.341737000000002, -86.263898760000004]",6,8/28/11 7:03 PM,"I'm at Pilot Travel Center (10619 9A Rd, Plymouth) http://t.co/wRvqqPF"
"[28.297972000000001, -81.433790999999999]",6,8/28/11 7:03 PM,I'm at Home of my Favorite Boo Boo Kitty http://t.co/JveCGpo
"[38.996110000000002, -77.230999999999995]",6,8/28/11 7:03 PM,What looks like half of MoCo is heading out to play in the (closed) C&O Nat'l Park  http://t.co/LZUqC6E
"[41.53909969, -81.495670320000002]",6,8/28/11 7:03 PM,I need u to say somtin....
"[33.719624400000001, -84.502133900000004]",6,8/28/11 7:03 PM,Jus woke up
"[30.298712699999999, -81.737765300000007]",6,8/28/11 7:03 PM,I be gettin frustrated... Lol..
"[38.606072560000001, -90.255603789999995]",6,8/28/11 7:03 PM,Festival of Nations. (@ Tower Grove Park w/ 10 others) http://t.co/aRhjdlJ
"[25.79139554, -80.129776449999994]",6,8/28/11 7:03 PM,Eindelijk wat te drinken in Miami beach! was erg aan toe :)!
"[32.595660500000001, -96.823576599999996]",6,8/28/11 7:03 PM,#TeamBigNose
"[35.800606039999998, -120.74882762999999]",6,8/28/11 7:03 PM,@Deeply_Desired now you can get started on my laundry. Like my acu's starched
"[40.714199069999999, -74.006401060000002]",6,8/28/11 7:03 PM,"Irene Forces Mostly Mozartâ€™s End, and Unfinished Works Are the Focus - @NYTimes http://t.co/Rie8mHV"
"[38.918155429999999, -76.721826739999997]",6,8/28/11 7:03 PM,Having A Good Day But My Dad Gonna Ruin It Watch
"[38.034686499999999, -78.463989909999995]",6,8/28/11 7:03 PM,@DavidEllis stunning stuff
"[40.018329899999998, -85.985939400000007]",6,8/28/11 7:03 PM,This is why you can't rely on people. #imsorrymanididntknowiwasgonnasleepinthislate
"[40.883339900000003, -73.041285700000003]",6,8/28/11 7:03 PM,@OlessaStepanova I will toots
"[43.653463719999998, -79.380723529999997]",6,8/28/11 7:03 PM,"@paulleuv you're here too?! And no I didn't, where was it?!?"
"[41.188759269999998, -81.531396099999995]",6,8/28/11 7:03 PM,@Adda_Ashcraft &lt;3
"[19.362169000000002, -99.273616000000004]",6,8/28/11 7:03 PM,"I'm at La Stuffa (Centro Comercial Santa Fe (Vasco de Quiroga), Cuajimalpa de Morelos) http://t.co/e6N1f5w"
"[33.510155900000001, -90.167047699999998]",6,8/28/11 7:03 PM,@divine_beAuty3 we are hitting the road now....
"[21.129573000000001, -101.676427]",6,8/28/11 7:03 PM,Panza  @ Botas Rudel http://t.co/qnKDpGD
"[39.271783229999997, -76.611795000000001]",6,8/28/11 7:03 PM,Change of plans (@ The Reserve w/ 2 others) http://t.co/9JHQ37r
"[19.885843040000001, -99.209766900000005]",6,8/28/11 7:03 PM,Y sigue la mudanza!! :S
"[40.857707310000002, -73.93492406]",6,8/28/11 7:03 PM,@HARLEM8PAK
"[25.69504444, -100.44438174]",6,8/28/11 7:04 PM,Neta pinche cruda. #notemames
"[26.788717089999999, -80.086518940000005]",6,8/28/11 7:03 PM,@SigmaIotaAKAs say that!!
"[39.872082470000002, -75.384811929999998]",6,8/28/11 7:04 PM,That's cool. I guess. I didn't like you anyway.
"[39.026970009999999, -94.668587340000002]",6,8/28/11 7:04 PM,@KittyGtUFeenin top of thee afternoon pretty Kitty chuuch
"[48.760536010000003, -123.7406395]",6,8/28/11 7:04 PM,I'm still tired x.x
"[34.966089850000003, -120.43146901999999]",6,8/28/11 7:04 PM,@Faitelson_ESPN PronÃ_sticos salados. Quien dijiste que ganarÃ_a entre #Pumas vs #CruzAzul? Eres infalible David! @rafaramosESPN @razaespn
"[42.324392400000001, -71.065945400000004]",6,8/28/11 7:04 PM,Mi a tell yuh seh mi a Beg you a....
"[42.471040000000002, -83.143771000000001]",6,8/28/11 7:04 PM,"Look at a map for #PleasantRidge, #Michigan here! http://t.co/XozpN6W"
"[34.81798611, -78.049027780000003]",6,8/28/11 7:04 PM,Finally finished cleaning up the yard...
"[42.960629519999998, -87.901860170000006]",6,8/28/11 7:04 PM,@OneHotMomma absolutely!
"[43.748208920000003, -87.703238630000001]",6,8/28/11 7:04 PM,"I'm at South Pier (Lake Michigan, at Sheboygan River, Sheboygan) http://t.co/bIqWmpT"
"[28.343199250000001, -81.535148149999998]",6,8/28/11 7:04 PM,"Esto a ti te va a calentarÂ¿quÃ©?,a calentarÂ¿QuÃ©?, a calentar...."
"[41.523196120000001, -82.856631629999995]",6,8/28/11 7:04 PM,"@LovaticSquadron Sweet! :) Glad to hear it. Same here, family, friends, my GF, & Dem of course! What could be better?"
"[33.809047399999997, -86.878776430000002]",6,8/28/11 7:04 PM,Tautou
"[42.387309999999999, -71.140169999999998]",6,8/28/11 7:04 PM,Just woke upppp. About to eat the rest of my Captain Crunch Berries. :p
"[18.498662499999998, -69.852619899999993]",6,8/28/11 7:04 PM,@Aramedis hace dos semanas me arreglo  http://t.co/lL0TXXn
"[32.437866, -80.638589999999994]",6,8/28/11 7:04 PM,I don't think anything going on in Jonesboring; is EPIC
"[43.074154530000001, -76.221427919999996]",6,8/28/11 7:04 PM,My daughters are dancing in the Art and Home center New times theater at 4 pm. (@ New York State Fairgrounds) http://t.co/MGOvuzW
"[31.706668520000001, -106.41790958999999]",6,8/28/11 7:04 PM,Happy BDay to me! îŒ†î€°îŒ„îŒƒî„˜î€_îŒ…
"[34.868796670000002, -118.1728975]",6,8/28/11 7:04 PM,Talked to* my bad
"[41.144298310000003, -73.495516300000006]",6,8/28/11 7:04 PM,"To our amazement and utter relief, chicken joes is open."
"[38.817127460000002, -76.981088540000002]",6,8/28/11 7:04 PM,I like when people #RT my tweets
"[34.942639999999997, -76.862266770000005]",6,8/28/11 7:04 PM,åœŸæ›œæ—¥æœªæ˜_ãÅ‹ã‚‰ãÅ_ãÅ£ãÅ¨åÅœé›»ãÅ§ãÅŸãÅ£ãÅŸä»_å_©æ—§ãÅ—ãÅ_ãÅ—ãÅŸã€‚åµêãÅŒå_»ãÅ£ãÅ_ä»_æœùå_–ãÅ«å‡ºãÅ_ãÅ¿ãÅ_å‘¨è_ºãÅ®æƒ¨ç_¶ãÅ«ãƒ“ãƒƒã‚¯ãƒªã€‚å¿ƒé…çãÅ—ãÅ_ãÅŸæµ¸æ°´ãÅ¯ç„¡ãÅ‹ãÅ£ãÅŸãÅ‘ãÅ©æœ¨ãÅŒæ _ãÅ“ãÅùãÅ_å€’ã‚ŒãÅ_ã‚‹æ‰€å__ãÅ—ã€‚ http://t.co/s1rzKgg http://t.co/DZ90WiE http://t.co/sDB0vIg
"[35.375807999999999, -118.93176699999999]",6,8/28/11 7:04 PM,I just became the mayor of Chevron/fastrip on @foursquare! http://t.co/jaLRM2I
"[35.375807999999999, -118.93176699999999]",6,8/28/11 7:04 PM,I'm at Chevron/fastrip (Bakersfield) http://t.co/3wufH7O
"[33.394300399999999, -112.03699810000001]",6,8/28/11 7:04 PM,@zach2825 :P
"[46.891058899999997, -117.36727140000001]",6,8/28/11 7:04 PM,"@meganWOWie Seriously. I ran into more kw people in 2 days there, than my entire summer in Kent"
"[44.072012479999998, -103.22501188]",6,8/28/11 7:04 PM,So hungry. I need a caramel roll.
"[31.867230930000002, -102.32916193]",6,8/28/11 7:04 PM,@_KaliJ I know I been waiting lol
"[39.048785619999997, -76.841993560000006]",6,8/28/11 7:04 PM,Lol RT @AMANITRIZ: Yes i only eat WARM or HOT cereal...the milk has to be microwaved...blame it on My mom...@FiFwilson
"[30.3066286, -81.742390900000004]",6,8/28/11 7:04 PM,I hate wen we argue...
"[45.353230949999997, -75.804719919999997]",6,8/28/11 7:04 PM,Dropping DD for a bday party (@ Coliseum Ottawa Cinemas) http://t.co/zskT0aS
"[45.52820285, -73.584165350000006]",6,8/28/11 7:04 PM,Moi je pense que #Irene est une femme fontaine
"[39.474796120000001, -76.597065929999999]",6,8/28/11 7:04 PM,Trail is a Mesa (@ Loch Raven Reservoir Trail) [pic]: http://t.co/PVPZvCP
"[37.140167699999999, -80.550340700000007]",6,8/28/11 7:04 PM,Wow. Nogueira put Brendan Schaub.  Rio went nuts.
"[33.936673399999997, -84.521960019999995]",6,8/28/11 7:04 PM,â€œ@iMakeFoodStamps: @sade_loves_you bet jus hit me when you done & imma come that wayyâ€ù//iight
"[42.481825989999997, -76.491124029999995]",6,8/28/11 7:04 PM,"I'm at Best Buy (40 Catherwood Rd, at Ithaca Mall, Ithaca) http://t.co/XNDP3Qz"
"[43.23117053, -79.807215630000002]",6,8/28/11 7:04 PM,@ShaniaTwain Happy Birthday! Hope its more than you expected!
"[33.829038160000003, -84.078152169999996]",6,8/28/11 7:04 PM,Funeh dog http://t.co/H58MW4U
"[45.527777780000001, -122.68472222]",6,8/28/11 7:04 PM,"Wind 5.4 mph NNW. Barometer 29.87 in, Falling slowly. Temperature 74.8 Â°F. Rain today 0.00 in. Humidity 54%"
"[20.65218329, -103.43301773]",6,8/28/11 7:04 PM,"I'm at Tianguis del sol (Copernico 1200, Moctezuma, Guadalajara) w/ 4 others http://t.co/33ZPPZj"
"[47.637721900000003, -122.3260702]",6,8/28/11 7:04 PM,"I'm at Eastlake Ave E (All And Any Part Of Eastlake Ave E, Seattle) http://t.co/t5aJKC8"
"[38.835545840000002, -77.049672599999994]",6,8/28/11 7:04 PM,"I'm at PetSmart (3351 Jefferson Davis Hwy, Alexandria) http://t.co/5JMuEca"
"[40.81790488, -75.201780490000004]",6,8/28/11 7:04 PM,"It's a small world, but I wouldn't want to paint it."
"[34.0451567, -118.5650754]",6,8/28/11 7:04 PM,"I'm at The Getty Villa (17985 Pacific Coast Hwy, Pacific Palisades) http://t.co/34hveBi"
"[36.119693339999998, -115.1731145]",6,8/28/11 7:04 PM,"Two people have already stopped me on the Vegas Strip to say they love my ""Keep Calm and Eat Bacon"" t-shirt. Win."
"[41.445789400000002, -81.788647499999996]",6,8/28/11 7:04 PM,"I'm at Shar-bears House (Courtland, Cleveland) w/ 2 others http://t.co/ESu5IiJ"
"[51.022654250000002, -114.01023087]",6,8/28/11 7:04 PM,Floating in style http://t.co/lUw5Cep
"[19.018439000000001, -98.182551000000004]",6,8/28/11 7:04 PM,En casa reventando de huevo al fin a descansar î€_ (@ Zona Militar) http://t.co/x6I5nDq
"[41.073860000000003, -112.00124]",6,8/28/11 7:04 PM,"My dream is to one day become a ""source"". #mysteryman"
"[40.911532430000001, -73.979220609999999]",6,8/28/11 7:04 PM,@olun4ik_t _¸ ÑÅ_»_°___° _‘____Ñƒ! _œ___µ _ºÑ‚__ ___µ _¿___·_______¸Ñ‚ Ñƒ __ÑÅ_µÑ… Ñ‡Ñ‚__-Ñ‚__ _¿Ñ€__Ñ‚_º_°_»__ _¸_»_¸ Ñƒ___µÑÅ_»__)))
"[34.076825280000001, -118.3724991]",6,8/28/11 7:04 PM,@fjbautista @deportescopemlg Suerte Javier!
"[41.617910100000003, -81.512401199999999]",6,8/28/11 7:04 PM,@ImSHAY_Btw I saw u
"[40.763074000000003, -73.969694000000004]",6,8/28/11 7:04 PM,"I'm at mizu new york salon (505 Park Ave, 59th and 60th St, New York) http://t.co/HGE4xNk"
"[39.915116429999998, -105.12035251]",6,8/28/11 7:04 PM,"I'm at Regis University (11001 W 120th Ave, Interlocken at Broomfield, Broomfield) http://t.co/Wi0lrsN"
"[30.043625810000002, -90.583525300000005]",6,8/28/11 7:04 PM,Dk y
"[38.599809, -121.401442]",6,8/28/11 7:04 PM,I'm at launder dog http://t.co/fpfhuZQ
"[40.571923849999997, -73.862165090000005]",6,8/28/11 7:04 PM,I'm getting paid
"[49.276115410000003, -123.12260943]",6,8/28/11 7:04 PM,"Credit where it's due: Man U were absolutely brilliant, as was Rooney. Guess the EPL is between United and City."
"[30.360683000000002, -81.498403999999994]",6,8/28/11 7:04 PM,"A1A Refrigeration & Appliance Repair Jacksonville, FL Military,Senio http://t.co/rrefjTP Jacksonville Appliances Service & Repair #coupon"
"[29.586164, -95.465416000000005]",6,8/28/11 7:04 PM,@HoldOnBITCH  you don't mean it
"[41.498390620000002, -81.701323149999993]",6,8/28/11 7:04 PM,@boredinohio2 my favorite piece of clothing!!!
"[40.690180830000003, -73.948693140000003]",6,8/28/11 7:04 PM,@premshree are you stranded in Germany?
"[29.92230125, -95.605900169999998]",6,8/28/11 7:04 PM,My throat hurts man
"[32.351838000000001, -90.025774999999996]",6,8/28/11 7:04 PM,I'm at Salsa's [pic]: http://t.co/ktf48Le
"[30.241489959999999, -92.026360949999997]",6,8/28/11 7:04 PM,September Is My Month !
"[33.363581580000002, -117.08447456]",6,8/28/11 7:04 PM,Happy Birthday by starting off losing $75 in less than 10 minutes. (@ Pala Casino Resort & Spa) http://t.co/9Opzwcw
"[43.154353860000001, -75.973269939999994]",6,8/28/11 7:04 PM,"I'm at Bridgeport, NY (Bridgeport) http://t.co/f2lPIKR"
"[30.427139690000001, -95.640449880000006]",6,8/28/11 7:04 PM,"One of my favorite things in life is that commercial that tries to tell me Nutella is healthy. Nice try, Nutella! I will eat you anyway :("
"[43.680599209999997, -79.61174011]",6,8/28/11 7:04 PM,3pm Toronto:   Mostly Cloudy  21.4C / 70.52F   Wind:  N 28 km/h gust 46 km/h  - Bar:   100.6 kPa falling AQHI:  1 http://t.co/ENuDVBM
"[42.346359380000003, -71.078967840000004]",6,8/28/11 7:04 PM,"Opened report at 2-52 St Botolph St, Boston: http://j.mp/paF9VW."
"[45.480234529999997, -122.52374816]",6,8/28/11 7:04 PM,"Had an amazing day yesterday.. But today, :( I didn't.."
"[43.032077800000003, -71.260771800000001]",6,8/28/11 7:04 PM,@NYDNgossip up in by... we didn't even see *that* much action. :-/
"[47.971148999999997, -122.197169]",6,8/28/11 7:04 PM,"Z Sport Everett, WA Print off and bring in coupon to take advantage of our new  http://t.co/7QXFmrV Everett Auto Service & Repair #coupon"
"[39.919620569999999, -82.802645380000001]",6,8/28/11 7:04 PM,There is nothing to watch on tv except for baseball -_- looks like baseball it is î€–
"[38.293944840000002, -122.45876312]",6,8/28/11 7:04 PM,"I'm at The Girl & the Fig (110 W Spain St, 1st St W, Sonoma) w/ 2 others http://t.co/9cXGV8Z"
"[41.48355961, -87.589080330000002]",6,8/28/11 7:04 PM,@NFL_QB no im tlkin bout Joy.... do I have to watch him too???
"[30.096102640000002, -96.003724480000002]",6,8/28/11 7:04 PM,@ANiTA_BAE lol yea you kno it
"[42.569474, -70.880356000000006]",6,8/28/11 7:04 PM,"I'm at Beverly Athletic Club (BAC) (7 Reservoir Road, Rt. 128 North / Exit 19, Beverly) http://t.co/1hr6cBK"
"[33.787946499999997, -118.1714013]",6,8/28/11 7:04 PM,Im just sayn u kan do better !! http://t.co/i84bjN9
"[41.272857000000002, -95.951956699999997]",6,8/28/11 7:04 PM,@__TedBlackBundy at my rello crib..
"[27.414391640000002, -80.397933129999998]",6,8/28/11 7:04 PM,Hated by many!!! Loved by none!!!!
"[47.867077999999999, -121.98929099999999]",6,8/28/11 7:04 PM,Outstanding day! (@ The Evergreen State Fairgrounds w/ 11 others) [pic]: http://t.co/8KjO7wj
"[42.971895930000002, -85.772058799999996]",6,8/28/11 7:04 PM,"I'm at Taco Bell (4234 Lake Michigan Dr NW, Grand Rapids) http://t.co/kIlrQlK"
"[38.906906239999998, -77.038799220000001]",6,8/28/11 7:04 PM,@icielnatasha envy!
"[34.648106839999997, -92.371684369999997]",6,8/28/11 7:04 PM,We making Taazha listen to Otis. &gt;:)
"[42.818801370000003, -71.557917599999996]",6,8/28/11 7:04 PM,"@MerrNHPatch If you find out, can you please RT?"
"[35.156759620000003, -80.726262329999997]",6,8/28/11 7:04 PM,"MY swagg is so official , I think you need a tissue to handle your crying when I diss u"
"[33.861873860000003, -117.28142011]",6,8/28/11 7:04 PM,@Jyepez76 isn't jasmine skinny
"[29.608381990000002, -95.21506033]",6,8/28/11 7:04 PM,One day I'm jus gone unleash everything!!!
"[19.20023548, -99.008615969999994]",6,8/28/11 7:04 PM,Soy Barney!!! (Todo Morado)  =S
"[36.221144369999998, -115.20429539]",6,8/28/11 7:04 PM,I miss having a boyfriend sometimes...
"[19.013385530000001, -98.209284249999996]",6,8/28/11 7:04 PM,"Barbacha para el alma,,, (@ Barbacoa de ToÃ±o w/ 4 others) [pic]: http://t.co/UTRzrYZ"
"[39.226998559999998, -76.066212849999999]",6,8/28/11 7:04 PM,Uggghh... Live and you learn!
"[40.754678300000002, -73.969383649999997]",6,8/28/11 7:04 PM,@sabridorso Irene no llegÃ_ como huracÃ¡n al final sino como tormenta. De todas maneras a Manhattan no llegÃ_ ni la tormenta.
"[25.770173, -80.189648000000005]",6,8/28/11 7:04 PM,Ensayando mi coreografrÃ_a para la Gala del @MissVzla c/ la maravillosa bailarina Venezolana @JanethBriceno !!!! #ComoLoHacesTu
"[35.220233, -80.943552999999994]",6,8/28/11 7:04 PM,Getting out of the east coast (@ Charlotte Douglas International Airport (CLT) w/ 44 others) http://t.co/bkVlfDH
"[32.405132999999999, -90.133241400000003]",6,8/28/11 7:04 PM,"@KEMP_MrTooJazzy yea you do that,we can't have that happening!"
"[40.758743000000003, -73.980903999999995]",6,8/28/11 7:04 PM,Beauty is in the Street: A Visual Record of the May '68 Paris Uprising http://t.co/i3RqlDd #Art #GraphicDesign
"[43.441111110000001, -79.666111110000003]",6,8/28/11 7:04 PM,"Wind 3.3 kts NNW. Barometer 1006.27 hPa, Rising slowly. Temperature 22.4 Â°C. Rain today 0.0 mm. Humidity 49%"
"[41.368226380000003, -81.892312219999994]",6,8/28/11 7:04 PM,@RachelHansinger I go the second too and I'm in O'Blenness. I seriously need to leave this city
"[29.586164, -95.465416000000005]",6,8/28/11 7:04 PM,#nowplaying â™ª High by Z-Ro http://t.co/OWnEbyC
"[37.50767827, -77.589547629999998]",6,8/28/11 7:04 PM,Relaxing after a day of cleanup (@ Mariachis Mexican Grill) http://t.co/WEyoY6S
"[39.235975680000003, -75.595074850000003]",6,8/28/11 7:04 PM,@GramCracker_10 get used to it :)
"[25.794880089999999, -80.133551890000007]",6,8/28/11 7:04 PM,@LOVE_NELLA thank you so much!!
"[42.601240650000001, -88.431242609999998]",6,8/28/11 7:04 PM,Soooo tired!
"[32.834367, -96.959999999999994]",6,8/28/11 7:04 PM,Dang Usain!!!!! Aaagh!
"[39.907618120000002, -75.286015419999998]",6,8/28/11 7:04 PM,@ilove_MELO7 Swagg u my date?lol
"[25.68792539, -100.28951239]",6,8/28/11 7:04 PM,Cansado de esperar por tiiiiiiii yyy iiiii (8)
"[35.0708968, -78.877019880000006]",6,8/28/11 7:04 PM,@Meek_Meelz Wyd
"[47.440527920000001, -122.22594357]",6,8/28/11 7:04 PM,#Floyd Mayweather  SR & JR. *SMH* #cantwealljustgetalong
"[42.293804299999998, -71.090540599999997]",6,8/28/11 7:04 PM,#oomf looks like a cutie (;
"[38.038582660000003, -122.24758478]",6,8/28/11 7:04 PM,Heading back to Richmond LOL we forgot uncle's business cards xP
"[40.817726550000003, -73.958328179999995]",6,8/28/11 7:04 PM,@NAHmeen hahahahaha yesss girl
"[32.534249000000003, -84.970906999999997]",6,8/28/11 7:04 PM,"I'm at Target (1591 Bradley Park Drive, Columbus) w/ 3 others http://t.co/5lyrBa7"
"[39.383753720000001, -77.40665903]",6,8/28/11 7:04 PM,Expending some energy at soft play! (@ Paradise of Fun) http://t.co/MSYjVxT
"[39.179916980000002, -86.515851999999995]",6,8/28/11 7:04 PM,http://t.co/ynoYBGl
"[32.776240280000003, -79.974665000000002]",6,8/28/11 7:04 PM,5 (@ Staples) http://t.co/O6D5fHP
"[43.446264599999999, -76.500044500000001]",6,8/28/11 7:04 PM,@laurencorr epic was a understatment
"[37.20861111, -90.646666670000002]",6,8/28/11 7:04 PM,"Wind 1.5 mph NNE. Barometer 29.78 in, Falling slowly. Temperature 94.6 Â°F. Rain today 0.00 in. Humidity 26%"
"[49.280215259999999, -123.04102718]",6,8/28/11 7:04 PM,@anniemartinn what time do you work until?
"[32.578620600000001, -96.845130999999995]",6,8/28/11 7:04 PM,It's some people missing from my TL.
"[39.251513989999999, -84.597028230000006]",6,8/28/11 7:04 PM,@Longball_Porter when we partying it up
"[43.638958389999999, -79.384154730000006]",6,8/28/11 7:04 PM,ATM lineups at #fanexpocanada are long.  Must buy more stuff...
"[31.341717020000001, -89.338893530000007]",6,8/28/11 7:04 PM,@i_LIKEem_thick bout the movie thing?
"[19.150998999999999, -96.114276000000004]",6,8/28/11 7:04 PM,@El_Universal_Mx: SAT embarga 3 mil 500 maquinas de juego en NL http://t.co/ab52xcx
"[39.946723519999999, -75.024737000000002]",6,8/28/11 7:04 PM,I'm at Hurricane Irene's Path w/ @irc77 http://t.co/5uUzzJg
"[40.043249000000003, -82.959716999999998]",6,8/28/11 7:04 PM,"Sandstone Manor Apartments Columbus, OH Seniors, AARPs, Students, and SSI Benefi http://t.co/8B3bdUc Columbus Apartment Buildings #coupon"
"[36.044650779999998, -95.800492309999996]",6,8/28/11 7:04 PM,@KenzieHermann of course
"[41.929612890000001, -87.677078249999994]",6,8/28/11 7:04 PM,"I'm at Costco (2746 N Clybourn Ave, at N Damen Ave, Chicago) w/ 7 others http://t.co/ck85j8s"
"[31.623657349999998, -94.645199779999999]",6,8/28/11 7:04 PM,@_AmourJones FUN n k ill text u when I get back
"[39.951623529999999, -75.162368880000002]",6,8/28/11 7:04 PM,"I'm at Macy's (1300 Market St, Center City Philadelphia, Philadelphia) http://t.co/KcfUTx6"
"[39.285549000000003, -76.607415000000003]",6,8/28/11 7:04 PM,"I'm at Dick's Last Resort (621 E Pratt St, next to Hard Rock Cafe, Baltimore) http://t.co/AzJGo8g"
"[47.611355000000003, -122.33233799999999]",6,8/28/11 7:04 PM,Day 3 (@ PAX Prime 2011 w/ @tiffyd @smileymouse) [pic]: http://t.co/yKNIjfH
"[38.452014920000003, -78.851875309999997]",6,8/28/11 7:04 PM,I'm at Corte LatinoLatino http://t.co/TRunXsg
"[34.648106839999997, -92.371684369999997]",6,8/28/11 7:04 PM,Hungry again. :|
"[30.106185190000001, -94.108602820000002]",6,8/28/11 7:04 PM,@datniccafooly #Swagg what she cooked?!?
"[41.933807870000003, -88.766945419999999]",6,8/28/11 7:04 PM,She need to check he spellings
"[38.218619480000001, -75.693870459999999]",6,8/28/11 7:04 PM,thinkin bout the chick in all leopard....
"[42.960668560000002, -87.901787929999998]",6,8/28/11 7:04 PM,I think Bronx is eating a mouse!
"[25.890946499999998, -80.124659600000001]",6,8/28/11 7:04 PM,#VaiCorinthians! http://t.co/hKpv464
"[41.617922999999998, -81.512458800000005]",6,8/28/11 7:04 PM,I hate math and always will
"[33.727531900000002, -84.250877399999993]",6,8/28/11 7:04 PM,@SusieBaddAss well ware is mines?!
"[26.698819, -81.851113999999995]",6,8/28/11 7:04 PM,I'm at NFM (North Fort Myers) http://t.co/83iAXlk
"[44.991041000000003, -122.76272400000001]",6,8/28/11 7:04 PM,"Look at a map for #Silverton, #Oregon here! http://t.co/vJmOjKf"
"[47.605582169999998, -122.336811]",6,8/28/11 7:04 PM,Pre-Mariners booze. (@ McCormick & Schmick's Seafood Restaurant) http://t.co/Sc84SxT
"[26.260576960000002, -80.239408310000002]",6,8/28/11 7:04 PM,"@QueenTalyaa Awwww! Tell me! :""("
"[40.509720729999998, -88.985180850000006]",6,8/28/11 7:04 PM,Checking out the new menu and skipping the line for the corn #BloNo (@ Medici w/ 3 others) http://t.co/pdWW6nU
"[33.5279752, -112.0269323]",6,8/28/11 7:04 PM,Guess what two rappers I'm getting tattooed on me today???
"[33.485692999999998, -82.1262969]",6,8/28/11 7:04 PM,"I'm at Adventure Crossing (4350 Wheeler Rd, Martinez) http://t.co/iYIxiCK"
"[39.767364350000001, -86.171200279999994]",6,8/28/11 7:04 PM,I'm at Dig-IN: A Taste of Indiana w/ @sandrulee @jmarvin2 http://t.co/PDGVu6T
"[42.768611110000002, -73.691111109999994]",6,8/28/11 7:04 PM,"Wind 4.3 mph E. Barometer 976.7 mb, Falling. Temperature 68.7 Â°F. Rain today 12.18 in. Humidity 99%"
"[43.074695349999999, -87.887896499999997]",6,8/28/11 7:04 PM,@blitzkruegjjk Hahaha got us a winner JJ's it is!
"[39.761487500000001, -75.042746899999997]",6,8/28/11 7:04 PM,@johntibbsmusic we just got the Mac and we love it! Enjoy the Lion lol
"[41.307322380000002, -72.926039000000003]",6,8/28/11 7:04 PM,WHYYYYYYY????!!!! OH THE HUMANITY!  @ New Haven Green http://t.co/7sCm1MR
"[42.4050893, -71.010234699999998]",6,8/28/11 7:04 PM,@Conniecasey1 lol me either
"[40.958485240000002, -75.982454239999996]",6,8/28/11 7:04 PM,@sammputnam na sweetheart not yet !
"[25.73859933, -80.255005159999996]",6,8/28/11 7:04 PM,@cris_trip a mi me gustaaa!! Cn mates y torta fritas ;)
"[32.395919999999997, -90.127260000000007]",6,8/28/11 7:04 PM,"@CloudKickerJuve lol... Man naw, y'all was good... The Cop was cool..."
"[41.972653999999999, -87.661524]",6,8/28/11 7:04 PM,"Barcros Baking and Catering Chicago, IL Order Any Item, Any Size & recieve 20% off http://t.co/URhzf9t Chicago Bakeries #coupon"
"[41.970055000000002, -87.660037000000003]",6,8/28/11 7:04 PM,"Sun Telesolutions Chicago, IL Mention you found us here and we will discount 20% off first  http://t.co/kkFxm3t Chicago Web Sites #coupon"
"[30.575059889999999, -91.200385089999997]",6,8/28/11 7:04 PM,@_ConfidentSwag LOL!!the power crew!!omg remember that year we all went to the battle of the bands at memorial stadium! FUNNN!!!!
"[26.788418579999998, -80.088874559999994]",6,8/28/11 7:04 PM,@PhenomRia aww feel better Hun
